RA,Dec
343.430768,62.817169
nan,nan
nan,nan
nan,nan
nan,nan
343.007948,62.819309
342.993512,62.819489
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.859815,62.624111
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.88617,62.672661
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.173542,62.740917
347.066744,62.744301
nan,nan
nan,nan
nan,nan
nan,nan
346.6039,62.759014
nan,nan
346.484543,62.762619
345.866991,62.778931
345.665066,62.78389
nan,nan
345.403669,62.789467
nan,nan
345.216896,62.793327
nan,nan
344.928769,62.798649
344.875357,62.799561
nan,nan
344.658094,62.803326
nan,nan
nan,nan
nan,nan
344.470016,62.806122
344.378546,62.807465
344.174136,62.810127
344.149517,62.810299
344.109263,62.810959
343.92283,62.813007
nan,nan
nan,nan
nan,nan
nan,nan
343.74027,62.814861
nan,nan
nan,nan
343.621134,62.81583
nan,nan
nan,nan
nan,nan
343.331256,62.818027
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.711477,62.820473
nan,nan
nan,nan
nan,nan
nan,nan
342.365255,62.82085
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.488248,62.643585
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.050865,62.665123
348.906859,62.671822
348.773694,62.677944
nan,nan
348.736512,62.679649
nan,nan
348.598986,62.685719
348.57215,62.686905
348.534843,62.68848
nan,nan
348.354747,62.696247
nan,nan
348.143399,62.705055
348.049973,62.708866
nan,nan
nan,nan
347.223018,62.739571
nan,nan
346.965738,62.748028
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.628552,62.758434
346.509578,62.762054
nan,nan
nan,nan
346.21054,62.770527
346.136292,62.772243
nan,nan
345.909621,62.778217
nan,nan
345.74181,62.782207
nan,nan
nan,nan
nan,nan
nan,nan
344.924488,62.799011
344.765242,62.801651
nan,nan
344.621995,62.804119
344.610083,62.804291
nan,nan
nan,nan
344.452783,62.806522
344.275764,62.809078
nan,nan
nan,nan
nan,nan
nan,nan
344.05888,62.811562
nan,nan
343.974303,62.812569
343.659591,62.815739
343.586465,62.816376
343.464709,62.817364
nan,nan
343.376203,62.817894
343.280933,62.818558
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.766307,62.820587
nan,nan
nan,nan
nan,nan
349.955122,62.619576
nan,nan
nan,nan
nan,nan
349.352625,62.650501
nan,nan
nan,nan
nan,nan
nan,nan
348.811061,62.676468
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.287842,62.737507
347.272507,62.73806
nan,nan
346.919267,62.749825
nan,nan
346.726605,62.755779
nan,nan
nan,nan
346.028204,62.775429
345.922702,62.778069
nan,nan
345.703788,62.783127
345.588541,62.785938
nan,nan
345.074102,62.796455
nan,nan
nan,nan
344.845206,62.800694
nan,nan
344.611938,62.804543
344.551913,62.805313
nan,nan
nan,nan
344.039924,62.81221
nan,nan
343.983318,62.812801
nan,nan
nan,nan
343.433931,62.817871
343.416256,62.817966
nan,nan
343.344184,62.818432
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.115041,62.611034
nan,nan
nan,nan
349.930488,62.621223
349.89911,62.622723
nan,nan
349.707913,62.632751
349.479624,62.644501
nan,nan
349.230336,62.656956
349.136424,62.661633
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.673757,62.682884
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.329299,62.697956
347.828112,62.717995
nan,nan
347.735784,62.721432
nan,nan
347.523992,62.729481
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.133915,62.743168
nan,nan
346.869518,62.751385
346.845649,62.752399
nan,nan
nan,nan
nan,nan
346.147201,62.772423
nan,nan
nan,nan
345.784688,62.781578
345.723849,62.783092
nan,nan
345.368757,62.791031
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.419788,62.807499
nan,nan
nan,nan
nan,nan
nan,nan
344.143172,62.811104
nan,nan
344.12361,62.811359
343.959491,62.813316
343.952353,62.813347
343.94828,62.813412
343.834915,62.814587
nan,nan
343.636323,62.816414
nan,nan
nan,nan
343.522255,62.817318
nan,nan
nan,nan
nan,nan
343.284508,62.818806
nan,nan
343.161564,62.819633
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.388724,62.821526
nan,nan
nan,nan
342.293031,62.821465
nan,nan
350.139405,62.609875
nan,nan
nan,nan
nan,nan
nan,nan
349.63676,62.636822
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.496087,62.690964
nan,nan
348.28686,62.699947
nan,nan
347.964517,62.713024
nan,nan
347.656929,62.724823
nan,nan
347.620418,62.726143
nan,nan
nan,nan
nan,nan
nan,nan
346.88058,62.751503
346.72311,62.756416
346.63,62.759125
nan,nan
nan,nan
346.380477,62.766308
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.249255,62.793709
nan,nan
345.135391,62.795853
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.511001,62.806419
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.990017,62.813072
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.604323,62.81694
343.496005,62.817703
343.353068,62.818825
343.067102,62.820438
nan,nan
342.96894,62.820663
342.962317,62.820827
342.959854,62.820766
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.531615,62.821724
nan,nan
342.376573,62.821945
342.27155,62.821739
342.235073,62.821556
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.374344,62.650368
nan,nan
nan,nan
349.145624,62.661587
349.049179,62.666168
nan,nan
nan,nan
348.844983,62.675613
348.650437,62.684521
nan,nan
nan,nan
348.361987,62.696907
nan,nan
nan,nan
nan,nan
347.868046,62.716888
nan,nan
nan,nan
nan,nan
347.359283,62.735748
nan,nan
nan,nan
nan,nan
nan,nan
346.201092,62.771492
346.16202,62.772659
nan,nan
346.074817,62.774914
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.01194,62.798454
nan,nan
nan,nan
344.902129,62.800377
344.860916,62.801003
nan,nan
nan,nan
344.618114,62.805042
nan,nan
nan,nan
344.042641,62.812683
343.938799,62.81398
nan,nan
343.8234,62.815094
343.813113,62.815239
nan,nan
nan,nan
nan,nan
343.654875,62.816715
343.533078,62.81776
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.742142,62.821606
nan,nan
nan,nan
nan,nan
342.216415,62.821766
350.05033,62.615417
nan,nan
349.994058,62.618412
349.959938,62.620152
nan,nan
nan,nan
nan,nan
349.417193,62.648361
349.070179,62.665482
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.028745,62.711056
nan,nan
nan,nan
nan,nan
347.80781,62.719639
347.799895,62.719803
nan,nan
nan,nan
nan,nan
347.476825,62.731804
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.758443,62.755806
346.726095,62.756866
nan,nan
nan,nan
346.353659,62.767788
346.239771,62.770889
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.211638,62.794876
nan,nan
nan,nan
nan,nan
344.905368,62.800453
344.568841,62.806
nan,nan
nan,nan
nan,nan
344.280383,62.810108
nan,nan
344.215105,62.810886
nan,nan
nan,nan
nan,nan
344.082042,62.812687
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.597635,62.817352
343.569494,62.817657
nan,nan
343.426899,62.818687
nan,nan
343.207459,62.820248
nan,nan
nan,nan
343.032457,62.820904
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.160007,62.60957
nan,nan
349.925211,62.622295
nan,nan
nan,nan
nan,nan
349.562789,62.641167
nan,nan
349.213278,62.658707
nan,nan
nan,nan
nan,nan
348.921768,62.672668
348.768116,62.679569
348.696377,62.682838
nan,nan
nan,nan
348.430475,62.694576
nan,nan
348.268486,62.701351
nan,nan
nan,nan
nan,nan
347.939717,62.714722
nan,nan
nan,nan
nan,nan
347.348219,62.736759
347.315343,62.737755
347.261533,62.739586
nan,nan
nan,nan
347.004642,62.748325
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.440759,62.765514
346.341379,62.768093
346.040155,62.776291
nan,nan
nan,nan
345.312886,62.793007
nan,nan
345.242,62.794399
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.034895,62.813354
nan,nan
343.819922,62.815727
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.21264,62.822235
nan,nan
nan,nan
nan,nan
349.909598,62.623325
nan,nan
349.873432,62.625385
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.477155,62.645844
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.224745,62.658569
nan,nan
nan,nan
348.762815,62.679981
348.753084,62.680595
nan,nan
348.299918,62.700233
nan,nan
nan,nan
nan,nan
347.879438,62.717175
347.82322,62.719322
347.663632,62.725407
nan,nan
nan,nan
nan,nan
nan,nan
347.333007,62.737438
347.274123,62.739357
347.247155,62.740345
347.242552,62.740616
347.195289,62.742157
nan,nan
nan,nan
347.088081,62.745716
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.429687,62.76609
346.36563,62.767872
346.128919,62.774216
nan,nan
nan,nan
345.984423,62.778027
nan,nan
nan,nan
nan,nan
345.237801,62.794903
nan,nan
nan,nan
nan,nan
344.896669,62.801273
nan,nan
nan,nan
nan,nan
344.491129,62.807659
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.922957,62.814655
nan,nan
343.579971,62.818134
nan,nan
nan,nan
343.165964,62.820869
nan,nan
nan,nan
nan,nan
342.504731,62.822735
nan,nan
nan,nan
nan,nan
342.265053,62.822544
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.030151,62.668037
348.704269,62.683002
348.534509,62.690536
348.371541,62.697548
348.333902,62.699059
nan,nan
nan,nan
348.055909,62.710381
nan,nan
347.830562,62.719254
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.313441,62.738171
347.031066,62.747917
346.685352,62.758698
346.64645,62.759838
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.932773,62.779369
345.81067,62.782543
345.758207,62.783562
345.730765,62.784187
345.673879,62.785637
nan,nan
nan,nan
nan,nan
345.57757,62.787937
345.544361,62.788639
nan,nan
nan,nan
345.225801,62.795204
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.694394,62.804867
nan,nan
nan,nan
344.20169,62.811951
nan,nan
nan,nan
nan,nan
343.960605,62.814598
nan,nan
343.833073,62.815968
343.747755,62.816902
nan,nan
nan,nan
nan,nan
nan,nan
343.211184,62.820862
343.204725,62.820782
nan,nan
nan,nan
nan,nan
nan,nan
342.948359,62.82217
342.91404,62.822102
342.753511,62.822681
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.244349,62.822857
349.98966,62.619602
349.520651,62.644127
349.510909,62.644775
nan,nan
349.420089,62.649166
349.33301,62.653656
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.555413,62.689854
nan,nan
348.282689,62.701477
347.924931,62.716061
nan,nan
nan,nan
nan,nan
347.432313,62.734455
nan,nan
nan,nan
nan,nan
346.716513,62.757938
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.235551,62.771736
nan,nan
nan,nan
346.037569,62.776985
nan,nan
345.847438,62.78191
nan,nan
nan,nan
nan,nan
345.215689,62.795719
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.230464,62.811821
nan,nan
nan,nan
343.710846,62.817371
343.438297,62.819672
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.645098,62.82291
nan,nan
nan,nan
nan,nan
342.376519,62.823193
nan,nan
nan,nan
nan,nan
nan,nan
349.552415,62.642879
nan,nan
349.072687,62.666374
348.755203,62.681183
348.649804,62.685879
nan,nan
348.5265,62.691216
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.887399,62.717663
nan,nan
347.717555,62.724194
nan,nan
347.597101,62.72871
nan,nan
nan,nan
nan,nan
nan,nan
347.078504,62.746758
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.588774,62.762238
346.427718,62.766953
nan,nan
345.892486,62.781109
345.863592,62.781612
nan,nan
nan,nan
345.424031,62.791698
nan,nan
345.303397,62.794193
nan,nan
nan,nan
345.218496,62.795799
nan,nan
344.797853,62.803581
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.196059,62.812523
nan,nan
nan,nan
343.881149,62.81596
nan,nan
nan,nan
nan,nan
343.378012,62.820332
nan,nan
343.064887,62.822044
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.583435,62.823383
nan,nan
342.397107,62.823551
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.557536,62.64267
349.330433,62.654221
nan,nan
nan,nan
nan,nan
348.691206,62.684242
nan,nan
348.175804,62.706371
nan,nan
347.841384,62.719681
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.377132,62.736736
347.349403,62.737732
347.309872,62.739147
347.257326,62.740967
347.196192,62.743011
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.748129,62.757584
nan,nan
nan,nan
346.675665,62.759571
346.563443,62.763042
nan,nan
346.272209,62.771309
nan,nan
nan,nan
nan,nan
346.048536,62.777317
nan,nan
345.763248,62.784351
nan,nan
nan,nan
345.531198,62.789734
345.470266,62.790817
nan,nan
nan,nan
nan,nan
nan,nan
345.002762,62.800346
nan,nan
nan,nan
nan,nan
344.923677,62.801643
nan,nan
nan,nan
nan,nan
344.657187,62.806065
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.383333,62.820446
nan,nan
nan,nan
343.279042,62.821301
nan,nan
nan,nan
nan,nan
nan,nan
343.088593,62.822193
nan,nan
342.898826,62.822926
342.864452,62.823006
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.777965,62.680664
nan,nan
348.295469,62.701584
348.257222,62.703175
nan,nan
348.067513,62.710854
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.275556,62.740452
347.099711,62.746548
346.834809,62.754875
nan,nan
nan,nan
346.535113,62.764145
nan,nan
nan,nan
346.334937,62.769806
nan,nan
345.949696,62.780155
345.69699,62.786221
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.957528,62.801376
nan,nan
nan,nan
344.696998,62.80582
344.691747,62.805748
nan,nan
nan,nan
344.40212,62.810196
nan,nan
nan,nan
nan,nan
nan,nan
344.092335,62.814068
nan,nan
nan,nan
343.511213,62.819927
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.769655,62.823654
342.627528,62.823902
nan,nan
342.498986,62.823811
342.437838,62.823807
342.399765,62.823856
nan,nan
342.327808,62.82402
342.23302,62.823811
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.570822,62.642536
nan,nan
349.48749,62.646713
349.467191,62.647816
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.655004,62.72723
347.538389,62.731335
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.06563,62.777363
nan,nan
nan,nan
nan,nan
nan,nan
345.27924,62.795277
nan,nan
nan,nan
344.964797,62.801178
344.912716,62.802486
nan,nan
nan,nan
344.769391,62.804871
344.662732,62.806488
344.582804,62.807762
nan,nan
nan,nan
nan,nan
344.15732,62.813545
344.060411,62.814632
nan,nan
nan,nan
343.641047,62.819088
nan,nan
nan,nan
343.463201,62.820515
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.74103,62.823803
nan,nan
nan,nan
nan,nan
342.466948,62.824177
342.204016,62.824184
nan,nan
350.042287,62.617733
nan,nan
nan,nan
349.669775,62.637859
nan,nan
nan,nan
349.516335,62.645626
349.501931,62.646324
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.146941,62.663979
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.9472,62.716278
nan,nan
nan,nan
347.5756,62.730541
nan,nan
nan,nan
nan,nan
347.278783,62.740891
nan,nan
nan,nan
nan,nan
346.63285,62.761719
nan,nan
346.315938,62.770905
nan,nan
nan,nan
346.055289,62.777798
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.21429,62.796753
nan,nan
nan,nan
344.997189,62.801151
nan,nan
nan,nan
nan,nan
344.872962,62.803314
344.671922,62.806736
344.640797,62.807087
344.606127,62.807518
nan,nan
nan,nan
nan,nan
344.524565,62.809002
344.51318,62.809116
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.001678,62.815613
nan,nan
343.796245,62.817677
343.756885,62.818192
nan,nan
nan,nan
nan,nan
343.484461,62.820396
nan,nan
343.454316,62.820629
343.433254,62.820873
343.339221,62.821537
nan,nan
nan,nan
nan,nan
nan,nan
342.643835,62.824356
nan,nan
342.442274,62.82449
342.346462,62.824417
342.236387,62.824421
342.223904,62.824245
nan,nan
nan,nan
nan,nan
349.697587,62.636658
349.579556,62.642673
nan,nan
nan,nan
349.222499,62.660431
nan,nan
nan,nan
nan,nan
349.090847,62.666843
nan,nan
nan,nan
nan,nan
348.847443,62.678265
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.138935,62.708889
nan,nan
348.008205,62.713997
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.287316,62.740837
346.932511,62.75272
nan,nan
346.847171,62.755409
nan,nan
nan,nan
nan,nan
nan,nan
346.394495,62.76878
nan,nan
nan,nan
nan,nan
345.859551,62.782959
nan,nan
nan,nan
345.778403,62.784836
345.623812,62.788509
nan,nan
nan,nan
345.233582,62.796906
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.39157,62.81105
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.860953,62.81741
343.604861,62.81971
343.592608,62.819836
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.031066,62.823326
nan,nan
nan,nan
342.843227,62.824123
nan,nan
nan,nan
nan,nan
342.512358,62.824753
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.806646,62.631104
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
348.321832,62.701542
348.248277,62.704613
348.14798,62.708679
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
347.069916,62.748524
nan,nan
nan,nan
346.60077,62.763287
nan,nan
nan,nan
nan,nan
nan,nan
345.566555,62.790085
nan,nan
nan,nan
nan,nan
345.197243,62.797649
345.180105,62.79821
nan,nan
345.040179,62.800827
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.268026,62.813126
344.259813,62.812973
344.073331,62.815449
nan,nan
nan,nan
nan,nan
343.491958,62.820858
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.893092,62.824059
nan,nan
nan,nan
342.185151,62.824795
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.789645,62.632336
nan,nan
nan,nan
nan,nan
nan,nan
349.364043,62.653938
nan,nan
nan,nan
349.225269,62.660561
nan,nan
348.786197,62.681473
nan,nan
348.645544,62.687752
nan,nan
nan,nan
348.502618,62.694023
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.878917,62.754974
nan,nan
nan,nan
nan,nan
346.205051,62.774544
nan,nan
nan,nan
345.899362,62.782467
nan,nan
nan,nan
nan,nan
345.184085,62.798306
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.9365,62.816936
nan,nan
nan,nan
343.615302,62.820194
nan,nan
343.362045,62.822113
nan,nan
nan,nan
nan,nan
343.015562,62.823959
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.468922,62.825211
nan,nan
nan,nan
nan,nan
349.7111,62.636517
nan,nan
nan,nan
nan,nan
nan,nan
349.022886,62.670963
348.658088,62.687393
nan,nan
348.617073,62.689148
nan,nan
nan,nan
nan,nan
347.935765,62.717461
nan,nan
nan,nan
346.66666,62.76165
nan,nan
nan,nan
346.569553,62.764668
346.55251,62.765095
346.409415,62.769276
nan,nan
346.353481,62.770798
nan,nan
345.988569,62.780399
345.95683,62.781277
345.929056,62.781937
nan,nan
nan,nan
nan,nan
345.389372,62.794399
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.441029,62.811123
nan,nan
nan,nan
344.23415,62.813686
nan,nan
nan,nan
nan,nan
nan,nan
343.965685,62.817139
343.929339,62.81741
nan,nan
343.652828,62.820023
343.572522,62.820709
nan,nan
nan,nan
nan,nan
343.429614,62.821831
nan,nan
nan,nan
343.270117,62.823002
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.574766,62.825329
350.099313,62.616127
nan,nan
349.802607,62.632072
349.649659,62.640102
nan,nan
349.399751,62.652611
nan,nan
nan,nan
348.931847,62.675133
348.85158,62.678993
348.661393,62.687481
348.499621,62.69466
nan,nan
348.363852,62.700485
348.359769,62.700573
nan,nan
347.879425,62.720013
347.835873,62.721771
nan,nan
nan,nan
347.351913,62.739491
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
346.765582,62.758953
nan,nan
346.719698,62.760269
nan,nan
346.402037,62.769852
nan,nan
nan,nan
nan,nan
345.981743,62.781025
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.003314,62.802113
nan,nan
344.833119,62.805042
nan,nan
nan,nan
344.771298,62.806126
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.147056,62.815212
nan,nan
344.115465,62.815636
344.069981,62.816082
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.771877,62.819347
nan,nan
nan,nan
nan,nan
343.225136,62.823399
343.222801,62.823441
nan,nan
342.9983,62.824375
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
342.586231,62.825386
nan,nan
342.428494,62.825439
342.400424,62.825504
342.395789,62.825726
nan,nan
nan,nan
nan,nan
nan,nan
349.656567,62.639977
nan,nan
nan,nan
nan,nan
349.472171,62.649296
nan,nan
349.186102,62.663494
nan,nan
nan,nan
348.169407,62.708904
347.928389,62.71841
nan,nan
nan,nan
347.55378,62.732567
347.543971,62.733086
nan,nan
nan,nan
nan,nan
nan,nan
346.140377,62.777096
346.124065,62.777653
346.112886,62.777622
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
345.313152,62.796329
345.293787,62.796612
nan,nan
nan,nan
344.922946,62.803741
nan,nan
344.682038,62.807964
nan,nan
nan,nan
344.51116,62.810413
nan,nan
nan,nan
344.47013,62.811161
344.425385,62.811649
344.378333,62.812519
nan,nan
nan,nan
nan,nan
344.098344,62.815968
nan,nan
nan,nan
nan,nan
343.708616,62.819965
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.007726,62.824825
343.005306,62.824753
nan,nan
nan,nan
nan,nan
342.578099,62.825798
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
350.000487,62.621826
nan,nan
nan,nan
349.878924,62.628365
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
349.619313,62.64209
nan,nan
nan,nan
349.485846,62.64888
nan,nan
nan,nan
nan,nan
349.015857,62.671677
348.71132,62.685665
nan,nan
348.491968,62.695385
nan,nan
348.089411,62.712196
nan,nan
nan,nan
347.895928,62.719784
nan,nan
nan,nan
nan,nan
nan,nan
347.594413,62.731293
nan,nan
nan,nan
347.23433,62.744144
nan,nan
nan,nan
nan,nan
346.821444,62.757645
346.743081,62.760193
nan,nan
nan,nan
346.313604,62.772587
nan,nan
nan,nan
nan,nan
nan,nan
345.404282,62.794861
nan,nan
344.994081,62.80278
344.951518,62.803532
nan,nan
nan,nan
344.631916,62.808952
344.407586,62.812176
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
344.045988,62.81683
343.796492,62.819538
nan,nan
343.68194,62.820488
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
343.112701,62.824471
343.025388,62.824768
342.954183,62.825268
nan,nan
nan,nan
nan,nan
nan,nan
342.549791,62.826149
nan,nan
342.249367,62.825977
nan,nan
349.973058,62.623703
nan,nan
nan,nan
349.556363,62.645416
349.361859,62.655125
nan,nan
349.300517,62.658302
349.084702,62.668762
