angDist,angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Cl,Vmag,V-I,Jmag,Hmag,Ksmag,[3.6],[4.5],[5.8],[8.0],[24],AKs,Note,M07,2M,Simbad,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.124217,0.099436,343.8157083,62.8561389,22 55 15.77,+62 51 22.1,III,16.89,2.07,13.12,12.28,12.06,11.94,11.93,11.86,11.81,,0.03,,1,2M,Simbad,22551575+6251221,343.815655,62.856152,0.06,0.06,90,13.116,12.282,12.061,0.033,0.033,0.032,AAA,222,0,2450750.5875,343.8156326697718,62.8561389883849,0.001,0.001,90,2207286089735412224,343.81557602438,0.0308,62.85611945479,0.0318,0.4358,0.0370,-6.002,0.064,-4.537,0.061,0,7.65956e+03,3.84635e+00,15.977857,1.91266e+03,1.58673e+01,17.147295,8.91547e+03,1.49783e+01,14.886559,2.260737,,,0,4097.21,2.2480,1.1188,3.14,2.502
0.181007,0.19599,343.81725,62.5658611,22 55 16.14,+62 33 57.1,III,17.87,2.89,12.79,11.78,,11.2,11.21,11.14,11.11,,,,1,2M,Simbad,22551616+6233570,343.817357,62.565838,0.08,0.08,135,12.789,11.778,11.403,0.026,0.025,,AAU,226,0,2450750.5878,343.8173083426068,62.5658186087904,0.003,0.002,90,2207265748770566272,343.81727363593,0.0610,62.56580779661,0.0568,0.2134,0.0696,-3.714,0.165,-2.511,0.119,0,5.22964e+03,4.16694e+00,16.392187,8.07554e+02,8.38357e+00,18.083460,7.26400e+03,2.34438e+01,15.108980,2.974480,,,0,4562.91,2.8510,1.4360,,
0.020210,0.076183,343.8186667,62.8410556,22 55 16.48,+62 50 27.8,III,15.81,2.18,11.81,10.89,10.64,10.48,10.5,10.44,10.38,,0.04,,1,2M,Simbad,22551648+6250278,343.818696,62.841072,0.06,0.06,90,11.811,10.89,10.636,0.022,0.02,0.019,AAA,222,0,2450750.5876,343.8186735136988,62.8410602737147,0.001,0.001,90,2207285333821183232,343.81865296338,0.0248,62.84105164743,0.0242,0.1757,0.0292,-2.179,0.049,-2.004,0.048,1,2.25610e+04,8.71836e+00,14.804972,5.20662e+03,1.69639e+01,16.060000,2.68940e+04,2.98338e+01,13.687779,2.372220,,,0,3516.33,1.9230,0.9547,,
0.333235,0.296907,343.81975,62.3855278,22 55 16.74,+62 23 07.9,III,21.05,3.62,14.73,13.69,13.22,12.87,12.83,12.75,12.68,,0.04,,1,2M,Simbad,22551678+6223078,343.819919,62.385502,0.06,0.06,0,14.73,13.685,13.215,0.039,0.035,0.037,AAA,222,0,2450750.5879,343.8199482089678,62.3855390932601,0.019,0.016,90,2207213556328057088,343.81996256922,0.5836,62.38552047869,0.5597,-1.2709,0.7003,1.546,1.198,-4.323,1.000,0,3.77283e+02,3.32521e+00,19.246698,8.66851e+01,7.26556e+00,20.506527,8.71095e+02,1.08365e+01,17.411757,3.094770,,,0,,,,,
0.542307,0.296907,343.81975,62.3855278,22 55 16.74,+62 23 07.9,III,21.05,3.62,14.73,13.69,13.22,12.87,12.83,12.75,12.68,,0.04,,1,2M,Simbad,22551678+6223078,343.819919,62.385502,0.06,0.06,0,14.73,13.685,13.215,0.039,0.035,0.037,AAA,222,0,2450750.5879,343.8195428107264,62.3854117411771,0.036,0.036,0,2207213556323081088,343.81955847677,0.8355,62.38538624162,0.9696,2.9994,0.8867,1.687,2.322,-5.922,2.346,0,2.00368e+02,1.36884e+00,19.933794,,,,,,,,,,0,,,,,
0.217702,0.20723,343.819875,62.5939167,22 55 16.77,+62 35 38.1,III,21.3,4.02,14.87,13.93,13.55,13.19,13.1,13.04,13.15,,0.03,,1,2M,Simbad,22551679+6235380,343.819994,62.593899,0.06,0.06,90,14.869,13.932,13.547,0.043,0.039,0.04,AAA,222,0,2450750.5877,343.8199377599498,62.5938635734836,0.007,0.006,90,2207266019351284736,343.81994032119,0.2104,62.59385427382,0.1825,1.2441,0.2341,0.274,0.474,-2.160,0.380,0,5.30207e+02,1.56179e+00,18.877253,4.90972e+01,7.23652e+00,21.123747,8.98671e+02,8.08215e+00,17.377918,3.745829,,,0,,,,,
0.137090,0.083258,343.8199167,62.81575,22 55 16.78,+62 48 56.7,III,17.2,2.2,13.14,12.3,12.01,11.83,11.82,11.81,11.77,,0.03,,1,2M,Simbad,22551678+6248566,343.819922,62.815727,0.06,0.06,90,13.144,12.296,12.008,0.028,0.026,0.023,AAA,222,0,2450750.5876,343.8198794432952,62.8157159351580,0.001,0.001,90,2207285265101732224,343.81984097820,0.0365,62.81571112857,0.0369,0.0875,0.0431,-4.081,0.076,-1.116,0.071,0,6.38256e+03,3.64690e+00,16.175879,1.45896e+03,6.39913e+00,17.441278,7.74372e+03,1.48485e+01,15.039546,2.401732,,,0,3856.82,1.9535,0.9932,,
0.977786,1.113789,343.8215833,62.6283611,22 55 17.18,+62 37 42.1,III,21.34,3.53,15.72,14.84,14.38,14.0,13.91,13.82,13.94,,0.02,,1,2M,Simbad,22551718+6237432,343.821621,62.62867,0.06,0.06,90,15.721,14.836,14.38,0.077,0.08,0.083,AAA,222,0,2450750.5877,343.8216384495398,62.6286315210388,0.012,0.008,90,2207266882641884544,343.82161681741,0.2936,62.62861859082,0.2473,0.7767,0.3182,-2.310,0.758,-3.003,0.539,0,2.97435e+02,9.65708e-01,19.504887,5.04807e+01,4.90296e+00,21.093575,5.08952e+02,8.36664e+00,17.995228,3.098347,,,0,,,,,
0.226278,0.224927,343.82175,62.9298611,22 55 17.22,+62 55 47.5,III,21.01,3.45,15.38,14.42,14.09,13.68,13.61,13.53,13.48,,0.04,,1,2M,Simbad,22551720+6255473,343.821671,62.92981,0.06,0.06,90,15.382,14.421,14.089,0.062,0.057,0.062,AAA,222,0,2450750.5875,343.8216596980954,62.9298135397175,0.006,0.005,90,2207289491349446528,343.82164096514,0.1756,62.92980130336,0.1701,0.8222,0.1983,-1.980,0.368,-2.842,0.343,0,4.61290e+02,1.07156e+00,19.028430,7.67362e+01,8.33783e+00,20.638887,7.53469e+02,1.14764e+01,17.569256,3.069632,,,0,,,,,
0.141491,0.130218,343.8219167,62.6661667,22 55 17.26,+62 39 58.2,III,21.7,3.82,15.58,14.69,14.42,14.09,13.99,13.87,14.37,,0.03,X-ray,1,2M,Simbad,22551724+6239581,343.821848,62.666149,0.07,0.07,45,15.577,14.693,14.424,0.076,0.084,0.087,AAA,222,0,2450750.5877,343.8218965518875,62.6661285014496,0.011,0.009,90,2207267221944961920,343.82189144468,0.2869,62.66612077652,0.2594,1.3035,0.3261,-0.545,0.706,-1.794,0.554,0,2.88464e+02,9.06996e-01,19.538137,6.89977e+01,1.01316e+01,20.754301,5.16852e+02,8.75863e+00,17.978504,2.775797,,,0,,,,,
0.143940,0.053326,343.8230417,62.5676667,22 55 17.53,+62 34 03.6,III,,,14.54,13.42,13.11,12.85,12.82,12.73,12.77,,0.06,X-ray,0,2M,Simbad,22551753+6234035,343.823066,62.567657,0.06,0.06,90,14.536,13.418,13.115,0.031,0.031,0.032,AAA,222,0,2450750.5878,343.8230398323159,62.5676267260169,0.004,0.004,90,2207265744470924544,343.82303599714,0.1315,62.56761479435,0.1201,0.9628,0.1536,-0.410,0.282,-2.771,0.246,0,9.75337e+02,2.14482e+00,18.215479,1.36114e+02,9.82522e+00,20.016630,1.49420e+03,1.13345e+01,16.825897,3.190733,,,0,,,,,
0.171657,0.16826,343.8230417,62.76275,22 55 17.53,+62 45 45.9,III,,,13.22,12.36,12.07,11.89,11.8,11.78,11.69,,0.03,X-ray,0,2M,Simbad,22551755+6245458,343.823134,62.76273,0.06,0.06,90,13.224,12.358,12.073,0.03,0.028,0.026,AAA,222,0,2450750.5876,343.8231406175585,62.7627350316337,0.002,0.002,90,2207271693005133952,343.82313335285,0.0512,62.76272739833,0.0506,1.2478,0.0602,-0.772,0.127,-1.773,0.106,0,4.66912e+03,8.71090e+00,16.515278,9.35531e+02,1.02412e+01,17.923742,6.09984e+03,2.90711e+01,15.298624,2.625118,,,0,3844.01,2.9290,1.4790,1.06,0.219
1.080866,1.081566,343.823375,62.7228056,22 55 17.61,+62 43 22.1,III,15.71,1.58,12.98,12.41,12.22,12.11,12.1,12.03,11.99,,,X-ray,1,2M,Simbad,22551760+6243231,343.823365,62.723106,0.06,0.06,90,12.983,12.414,12.221,0.021,0.026,0.021,AAA,222,0,2450750.5876,343.8233523299685,62.7231056608434,0.001,0.001,90,2207270627853286272,343.82332744466,0.0247,62.72309516485,0.0247,1.1802,0.0311,-2.649,0.054,-2.438,0.048,0,1.54003e+04,1.94870e+01,15.219541,5.25373e+03,2.22187e+01,16.050219,1.50701e+04,4.00299e+01,14.316629,1.733589,,,0,4193.67,,,1.53,0.648
0.105100,0.065481,343.823375,62.7436389,22 55 17.61,+62 44 37.1,III,17.0,2.11,13.29,12.5,12.24,12.08,12.1,11.98,11.95,,0.02,,1,2M,Simbad,22551760+6244370,343.823347,62.743626,0.06,0.06,90,13.292,12.496,12.239,0.027,0.025,0.024,AAA,222,0,2450750.5876,343.8233301517695,62.7436181527949,0.001,0.001,90,2207271418127247360,343.82330526312,0.0395,62.74361458591,0.0419,0.2292,0.0485,-2.647,0.084,-0.828,0.079,0,6.75178e+03,3.50192e+00,16.114820,1.71770e+03,9.75317e+00,17.264019,7.83262e+03,1.51924e+01,15.027152,2.236867,,,0,3876.00,2.2430,1.1000,,
0.156939,0.250352,343.8237917,62.7095278,22 55 17.71,+62 42 34.3,III,18.18,2.47,14.29,13.58,13.28,13.09,13.05,13.05,12.89,,,,1,2M,Simbad,22551767+6242342,343.82365,62.709503,0.06,0.06,90,14.289,13.584,13.276,0.028,0.028,0.034,AAA,222,0,2450750.5877,343.8237058656825,62.7095090485012,0.003,0.002,90,2207270559133822464,343.82389357877,0.0658,62.70955455511,0.0595,2.2986,0.0756,19.990,0.169,10.569,0.125,0,2.75083e+03,2.24686e+00,17.089705,6.08447e+02,9.34961e+00,18.390833,3.44037e+03,1.18306e+01,15.920406,2.470427,,,0,,,,,
0.220311,0.330795,343.8238333,62.7612778,22 55 17.72,+62 45 40.6,III,21.87,3.91,15.56,14.73,14.31,13.94,13.84,,,,0.01,,1,2M,Simbad,22551771+6245409,343.823795,62.761368,0.07,0.06,176,15.557,14.731,14.314,0.073,0.088,0.09,AAA,222,0,2450750.5876,343.8238123606643,62.7613382422800,0.009,0.008,90,2207271688710959744,343.82380455167,0.2509,62.76133007686,0.2443,0.9680,0.2959,-0.830,0.584,-1.896,0.507,0,2.73981e+02,1.29532e+00,19.594065,5.96654e+01,8.71067e+00,20.912083,4.81128e+02,9.89320e+00,18.056269,2.855814,,,0,,,,,
0.161488,0.067443,343.8242917,62.3864722,22 55 17.83,+62 23 11.3,III,21.5,3.66,15.55,14.64,14.24,13.77,13.69,13.51,13.49,,0.03,,1,2M,Simbad,22551783+6223112,343.824312,62.386456,0.06,0.06,0,15.546,14.643,14.238,0.07,0.065,0.066,AAA,222,0,2450750.5879,343.8243001770954,62.3864275147335,0.011,0.009,90,2207212796113936640,343.82428914080,0.3500,62.38641256862,0.2899,1.3019,0.3771,-1.188,0.731,-3.471,0.569,0,3.28273e+02,1.10610e+00,19.397778,7.32468e+01,9.44468e+00,20.689415,5.61777e+02,9.58757e+00,17.888010,2.801405,,,0,,,,,
0.126150,0.213929,343.82475,62.6124722,22 55 17.94,+62 36 44.9,III,19.89,3.05,14.62,13.66,13.34,12.93,12.88,12.77,12.88,,0.04,X-ray,1,2M,Simbad,22551793+6236451,343.82472,62.61253,0.06,0.06,90,14.623,13.662,13.337,0.033,0.032,0.037,AAA,222,0,2450750.5877,343.8246933693803,62.6124956369768,0.005,0.004,90,2207266126727653760,343.82469032637,0.1497,62.61248318511,0.1300,1.1948,0.1759,-0.325,0.321,-2.892,0.256,0,6.96509e+02,4.53797e+00,18.581049,8.96637e+01,7.96512e+00,20.469847,1.13125e+03,2.60213e+01,17.128023,3.341824,,,0,,,,,
0.105480,0.067346,343.8252917,62.5311111,22 55 18.07,+62 31 52.0,III,19.37,3.27,13.63,12.54,12.07,11.82,11.79,11.72,11.73,,0.05,,1,2M,Simbad,22551807+6231519,343.825332,62.531109,0.06,0.06,90,13.626,12.536,12.066,0.023,0.022,0.02,AAA,222,0,2450750.5878,343.8253104405416,62.5310831042736,0.005,0.004,90,2207218362390699904,343.82527320544,0.1444,62.53106979526,0.1419,-0.6027,0.1680,-3.989,0.300,-3.091,0.266,0,1.74679e+03,3.25937e+00,17.582762,2.29935e+02,1.03516e+01,19.447374,2.74483e+03,1.64487e+01,16.165630,3.281744,,,0,,,,,
0.184239,0.331319,343.8252917,62.48125,22 55 18.07,+62 28 52.5,III,18.98,3.15,13.34,12.27,11.91,11.65,11.63,11.52,11.47,,0.06,,1,2M,Simbad,22551809+6228527,343.825413,62.481323,0.06,0.06,90,13.344,12.265,11.914,0.022,0.022,0.022,AAA,222,0,2450750.5878,343.8253518616968,62.4812929706381,0.003,0.002,90,2207217267179780608,343.82530793503,0.0872,62.48128144135,0.0895,0.0650,0.1070,-4.714,0.178,-2.678,0.156,0,2.32936e+03,2.44617e+00,17.270273,3.37680e+02,5.77696e+00,19.030125,3.49619e+03,1.97319e+01,15.902931,3.127194,,,0,,,,,
0.159420,0.13893,343.8260833,62.3925556,22 55 18.26,+62 23 33.2,III,20.95,3.41,15.42,14.41,14.06,13.81,13.67,13.85,13.6,,0.05,,1,2M,Simbad,22551824+6223333,343.826032,62.392586,0.06,0.06,17,15.424,14.407,14.06,0.064,0.053,0.065,AAA,222,0,2450750.5879,343.8260192894499,62.3925884802973,0.009,0.007,90,2207213552028184960,343.82600712465,0.2607,62.39258073865,0.2090,1.5785,0.2727,-1.309,0.569,-1.798,0.430,0,4.18083e+02,1.23620e+00,19.135210,7.81468e+01,5.78762e+00,20.619110,6.61890e+02,7.83073e+00,17.709955,2.909155,,,0,,,,,
0.085350,0.145108,343.8280833,62.4991667,22 55 18.74,+62 29 57.0,III,21.92,4.02,15.49,14.43,14.18,13.78,13.67,13.7,13.92,,0.05,,1,2M,Simbad,22551874+6229571,343.828085,62.499207,0.06,0.06,90,15.488,14.434,14.175,0.06,0.053,0.066,AAA,222,0,2450750.5878,343.8280462497885,62.4991831131167,0.013,0.010,90,2207217335894230400,343.82802214106,0.3621,62.49916923771,0.3157,2.0393,0.4091,-2.586,0.847,-3.223,0.627,0,3.05564e+02,1.17780e+00,19.475609,7.82881e+01,1.10003e+01,20.617150,5.50487e+02,7.86815e+00,17.910053,2.707096,,,0,,,,,
0.092822,0.408761,343.8285833,62.6922778,22 55 18.86,+62 41 32.2,III,16.83,2.13,12.17,11.14,10.77,10.61,10.66,10.52,10.47,,0.05,,0,2M,Simbad,22551885+6241317,343.828555,62.692165,0.06,0.06,90,12.174,11.135,10.765,0.03,0.026,0.021,EEE,222,0,2450750.5877,343.8285933353196,62.6922524305054,0.001,0.001,90,2207270352975408000,343.82857029501,0.0430,62.69224151383,0.0438,0.1529,0.0534,-2.455,0.096,-2.535,0.086,0,7.46666e+03,4.63174e+00,16.005550,1.36412e+03,2.68435e+01,17.514257,1.09198e+04,1.43530e+02,14.666387,2.847871,,,0,4618.94,2.7050,1.3540,,
0.098201,0.087747,343.8287083,62.9523889,22 55 18.89,+62 57 08.6,III,17.42,2.28,13.3,12.43,12.09,11.95,11.97,11.93,11.85,,0.03,,1,2M,Simbad,22551888+6257086,343.828675,62.952408,0.06,0.06,90,13.303,12.427,12.092,0.022,0.022,0.022,AAA,222,0,2450750.5875,343.8286526154593,62.9523990444803,0.001,0.001,90,2207289869306553088,343.82862027717,0.0392,62.95239189851,0.0372,0.1651,0.0452,-3.415,0.082,-1.660,0.075,0,5.29539e+03,2.92321e+00,16.378620,1.16922e+03,8.05249e+00,17.681650,6.47807e+03,1.51037e+01,15.233307,2.448343,,,0,3472.67,2.2845,1.1470,,
0.700091,0.740192,343.829375,62.9100278,22 55 19.05,+62 54 36.1,III,18.39,2.52,13.78,12.74,12.46,12.22,12.25,12.16,12.14,,0.05,,1,2M,Simbad,22551907+6254368,343.829468,62.910229,0.06,0.06,90,13.776,12.744,12.457,0.029,0.026,0.025,AAA,222,0,2450750.5875,343.8294531048849,62.9102189895091,0.002,0.002,90,2207289418331812736,343.82943983147,0.0618,62.91021484963,0.0613,0.0480,0.0725,-1.404,0.133,-0.962,0.125,0,2.61997e+03,2.42125e+00,17.142626,5.08155e+02,9.81169e+00,18.586397,3.44751e+03,1.02425e+01,15.918157,2.668241,,,0,,,,,
0.763325,0.192115,343.8294167,62.4739167,22 55 19.06,+62 28 26.1,III,21.79,3.95,15.27,14.3,13.9,13.54,13.43,13.34,,,0.04,,1,2M,Simbad,22551908+6228261,343.82953,62.473927,0.06,0.06,90,15.265,14.295,13.9,0.061,0.048,0.056,AAA,222,0,2450750.5878,343.8289941910171,62.4739993500344,0.014,0.011,90,2207217061021351808,343.82899288294,0.3795,62.47398839939,0.3852,0.5114,0.4792,-0.140,0.876,-2.543,0.681,0,2.35238e+02,1.10531e+00,19.759596,6.52594e+01,1.48281e+01,20.814781,5.79192e+02,3.14341e+01,17.854862,2.959919,,,0,,,,,
0.835801,0.192115,343.8294167,62.4739167,22 55 19.06,+62 28 26.1,III,21.79,3.95,15.27,14.3,13.9,13.54,13.43,13.34,,,0.04,,1,2M,Simbad,22551908+6228261,343.82953,62.473927,0.06,0.06,90,15.265,14.295,13.9,0.061,0.048,0.056,AAA,222,0,2450750.5878,343.8298860420707,62.4738339206835,0.014,0.011,90,2207217061016348800,343.82986163312,0.3733,62.47382009287,0.3492,0.6147,0.4453,-2.620,0.931,-3.212,0.704,0,2.22934e+02,1.23359e+00,19.817924,6.43362e+01,1.70507e+01,20.830250,6.13834e+02,4.36146e+01,17.791792,3.038458,,,0,,,,,
0.146321,0.215473,343.830125,62.5440833,22 55 19.23,+62 32 38.7,III,19.84,2.97,14.63,13.58,13.24,12.99,13.01,12.95,12.94,,0.05,,1,2M,Simbad,22551926+6232387,343.830254,62.54409,0.06,0.06,90,14.63,13.579,13.242,0.032,0.032,0.03,AAA,222,0,2450750.5878,343.8301927326749,62.5440572859761,0.004,0.004,90,2207218744648497792,343.83014067325,0.1359,62.54405237741,0.1296,0.1823,0.1531,-5.575,0.279,-1.140,0.264,0,9.25614e+02,1.67590e+00,18.272291,1.64068e+02,8.17618e+00,19.813826,1.33222e+03,9.43879e+00,16.950478,2.863348,,,0,,,,,
0.053928,0.215606,343.8327083,62.7375278,22 55 19.85,+62 44 15.1,III,21.04,3.33,15.73,14.77,14.66,14.2,14.18,14.14,14.25,,,X-ray,1,2M,Simbad,22551987+6244149,343.832806,62.737488,0.07,0.07,90,15.735,14.768,14.661,0.082,0.069,0.101,AAA,222,0,2450750.5876,343.8327409607913,62.7375270418403,0.008,0.006,90,2207271413828143488,343.83272830855,0.1944,62.73751458316,0.1797,0.7466,0.2218,-1.346,0.500,-2.894,0.391,0,3.86429e+02,1.08065e+00,19.220692,6.94834e+01,7.01398e+00,20.746685,6.10392e+02,7.77163e+00,17.797900,2.948786,,,0,,,,,
0.013212,0.163909,343.8328333,62.441,22 55 19.88,+62 26 27.6,III,19.32,2.83,14.68,13.59,13.36,13.18,13.13,13.05,13.22,,0.06,,1,2M,Simbad,22551987+6226277,343.832808,62.441044,0.06,0.06,90,14.675,13.594,13.359,0.042,0.029,0.035,AAA,222,0,2450750.5879,343.8328256201963,62.4409990814324,0.004,0.003,90,2207213998703767680,343.83281402760,0.1129,62.44098728371,0.1127,1.2208,0.1352,-1.246,0.241,-2.740,0.206,0,1.34191e+03,1.78223e+00,17.869055,2.66924e+02,1.32463e+01,19.285418,1.83875e+03,9.28960e+00,16.600615,2.684803,,,0,,,,,
0.886048,0.969618,343.8333333,62.5075278,22 55 20.00,+62 30 27.1,III,18.53,2.86,14.15,13.38,13.15,12.92,12.86,12.8,12.15,,0.02,,1,2M,Simbad,22552000+6230280,343.833352,62.507797,0.06,0.06,90,14.146,13.382,13.148,0.033,0.036,0.041,AAA,222,0,2450750.5878,343.8333221058940,62.5077738702382,0.003,0.003,90,2207218091813490688,343.83336745479,0.0869,62.50779230820,0.0827,3.3006,0.1019,4.862,0.208,4.282,0.164,0,2.63625e+03,2.61920e+00,17.135899,4.66365e+02,7.46224e+00,18.679573,3.56819e+03,1.25685e+01,15.880800,2.798773,,,0,,,,,
0.091121,0.204902,343.8345833,62.4726944,22 55 20.30,+62 28 21.7,III,19.59,3.57,13.2,12.04,11.57,11.27,11.32,11.2,11.03,,0.07,,1,2M,Simbad,22552031+6228218,343.834657,62.47274,0.06,0.06,90,13.202,12.036,11.566,0.024,0.022,0.02,AAA,222,0,2450750.5878,343.8345885588212,62.4727195943176,0.003,0.003,90,2207217056720534912,343.83454879068,0.0979,62.47270775112,0.0975,0.2793,0.1194,-4.269,0.200,-2.751,0.170,0,1.89764e+03,1.97112e+00,17.492832,2.14186e+02,1.02008e+01,19.524410,3.07142e+03,2.17761e+01,16.043573,3.480837,,,0,,,,,
0.031889,0.232249,343.835625,62.4135,22 55 20.55,+62 24 48.6,III,22.24,4.01,15.77,15.02,14.44,14.14,13.94,14.2,,,,,1,2M,Simbad,22552055+6224488,343.835655,62.413563,0.07,0.07,163,15.771,15.02,14.443,0.079,0.089,0.082,AAA,222,0,2450750.5879,343.8356395930529,62.4134942730991,0.014,0.011,90,2207213723826449408,343.83565403768,0.4423,62.41348077239,0.3711,0.8697,0.4933,1.554,0.927,-3.136,0.727,0,2.15836e+02,8.70218e-01,19.853054,5.80330e+01,8.24713e+00,20.942200,3.91294e+02,6.05836e+00,18.280663,2.661537,,,0,,,,,
0.061554,0.125491,343.83575,62.90475,22 55 20.58,+62 54 17.1,III,17.31,2.23,13.23,12.27,12.03,11.84,11.89,11.82,11.76,,0.04,,1,2M,Simbad,22552058+6254172,343.835785,62.904781,0.06,0.06,90,13.235,12.268,12.026,0.024,0.023,0.022,AAA,222,0,2450750.5875,343.8357638945383,62.9047658839983,0.001,0.001,90,2207286463394286720,343.83574385391,0.0369,62.90476624861,0.0375,0.1334,0.0443,-2.120,0.077,0.085,0.073,0,5.80834e+03,3.66626e+00,16.278236,1.31171e+03,7.96790e+00,17.556791,7.07514e+03,1.70813e+01,15.137582,2.419210,,,0,3375.00,2.2810,1.1275,,
0.143599,0.123153,343.8372083,62.5797222,22 55 20.93,+62 34 47.0,III,19.79,3.27,14.32,13.25,12.9,12.63,12.56,12.51,12.44,,0.06,X-ray,1,2M,Simbad,22552093+6234468,343.837247,62.579693,0.06,0.06,90,14.32,13.248,12.902,0.033,0.032,0.028,AAA,222,0,2450750.5878,343.8372085988771,62.5796823116482,0.004,0.003,90,2207265813190417664,343.83720557876,0.1193,62.57967326086,0.1086,1.0887,0.1391,-0.323,0.266,-2.102,0.216,0,1.21449e+03,2.95006e+00,17.977379,1.67152e+02,9.30586e+00,19.793612,1.83380e+03,2.40144e+01,16.603537,3.190075,,,0,,,,,
0.074939,0.066043,343.83725,62.8725,22 55 20.94,+62 52 21.0,III,19.31,3.18,13.89,12.97,12.67,12.34,12.28,12.18,12.24,,0.04,,1,2M,Simbad,22552094+6252209,343.837276,62.872486,0.06,0.06,90,13.885,12.967,12.67,0.03,0.028,0.03,AAA,222,0,2450750.5875,343.8372697784961,62.8724812387214,0.003,0.002,90,2207286188516230400,343.83726365964,0.0822,62.87247381123,0.0811,0.9658,0.0964,-0.648,0.166,-1.725,0.160,0,1.84508e+03,2.67439e+00,17.523327,2.33351e+02,7.29767e+00,19.431362,2.76391e+03,1.24789e+01,16.158112,3.273251,,,0,,,,,
0.128683,0.238329,343.8377917,62.502,22 55 21.07,+62 30 07.2,III,19.98,3.16,14.48,13.29,12.9,12.64,12.64,12.57,12.13,,0.07,,1,2M,Simbad,22552109+6230073,343.837916,62.502033,0.06,0.06,90,14.484,13.29,12.896,0.036,0.03,0.03,AAA,222,0,2450750.5878,343.8378689895513,62.5020020605115,0.004,0.003,90,2207217331598506112,343.83785490981,0.1249,62.50199774279,0.1138,0.0609,0.1448,-1.510,0.257,-1.003,0.211,0,9.09869e+02,1.39205e+00,18.290918,1.51726e+02,7.60767e+00,19.898735,1.38180e+03,1.03570e+01,16.910805,2.987930,,,0,,,,,
0.147887,0.019535,343.8379583,62.5073889,22 55 21.11,+62 30 26.6,III,21.46,3.77,15.31,14.35,13.9,13.64,13.6,13.46,13.34,,0.03,,1,2M,Simbad,22552111+6230266,343.837966,62.507393,0.06,0.06,90,15.305,14.354,13.903,0.056,0.045,0.056,AAA,222,0,2450750.5878,343.8379270692043,62.5073504332881,0.010,0.007,90,2207218087512756992,343.83792013831,0.2696,62.50734023090,0.2235,1.4361,0.2944,-0.743,0.636,-2.370,0.458,0,3.65695e+02,1.26901e+00,19.280570,6.72075e+01,8.05129e+00,20.782845,6.46058e+02,1.17218e+01,17.736240,3.046604,,,0,,,,,
0.128903,0.128957,343.8392917,62.6687222,22 55 21.43,+62 40 07.4,III,20.95,3.6,15.05,14.19,13.95,13.62,13.57,13.57,13.61,,0.03,X-ray,1,2M,Simbad,22552142+6240075,343.839289,62.668758,0.06,0.06,135,15.051,14.194,13.948,0.052,0.047,0.058,AAA,222,0,2450750.5877,343.8392630672639,62.6687555056659,0.006,0.005,90,2207267325019065600,343.83926115999,0.1782,62.66874527122,0.1772,0.4770,0.2216,-0.203,0.402,-2.377,0.351,0,5.07381e+02,1.97350e+00,18.925032,6.91196e+01,7.92511e+00,20.752384,8.24555e+02,1.15009e+01,17.471370,3.281014,,,0,,,,,
0.163592,0.258171,343.839875,62.4615556,22 55 21.57,+62 27 41.6,III,20.44,3.2,14.73,13.64,13.23,13.01,12.96,12.96,13.05,,0.06,,1,2M,Simbad,22552160+6227417,343.840006,62.461594,0.06,0.06,90,14.735,13.644,13.226,0.035,0.032,0.033,AAA,222,0,2450750.5878,343.8399698989897,62.4615674280653,0.005,0.004,90,2207216988001037568,343.83994767712,0.1718,62.46155579106,0.1459,-0.1934,0.1868,-2.386,0.344,-2.703,0.280,0,6.14997e+02,1.34220e+00,18.716183,9.95898e+01,8.31184e+00,20.355850,9.60966e+02,9.67377e+00,17.305151,3.050699,,,0,,,,,
0.068132,0.034956,343.8399167,62.8934167,22 55 21.58,+62 53 36.3,III,21.42,3.61,15.51,14.7,14.26,13.93,13.83,13.75,13.89,,0.01,,1,2M,Simbad,22552158+6253363,343.839938,62.893417,0.06,0.06,90,15.506,14.697,14.261,0.075,0.073,0.074,AAA,222,0,2450750.5875,343.8399561340923,62.8934107563671,0.008,0.007,90,2207286394676419072,343.83993150652,0.2198,62.89339830922,0.2049,1.0775,0.2502,-2.606,0.486,-2.891,0.423,0,3.70649e+02,9.05735e-01,19.265959,4.78092e+01,4.98914e+00,21.152609,5.96220e+02,6.39974e+00,17.823404,3.329205,,,0,,,,,
